region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
China,Historical,EV stock,Buses,BEV,2020,Vehicles,480000.0,77300.0,232.0,11.01,2363.0,202.08749839849867,71.0,306.03,1752.5746160587312,4.0,173.0,84355.0
China,Historical,EV stock,Buses,FCEV,2020,Vehicles,3300.0,76585.0,466.0,3.42,4642.0,865.27,49.0,105.15,1749.618555180273,6.0,164.0,15847.0
China,Historical,EV charging points,EV,Publicly available fast,2020,charging points,310000.0,55170.995524101636,582.1729687654129,6.416440093419031,3261.0,731.77,92.0,163.99,1050.0,5.0,186.7048410091703,50168.15745981483
China,Historical,EV charging points,EV,Publicly available slow,2020,charging points,500000.0,43409.0,107.0,6.509927051636047,2865.0,122.62,94.0,878.5,2236.0,4.391396467050931,198.0,93099.0
China,Projection-APS,Oil displacement Mbd,Buses,EV,2020,Milion barrels per day,0.030999999493361,78294.0,346.0,7.3,366.0,50.65,31.0,89.6,1672.0,2.0,181.0,50161.68150065795
China,Projection-APS,Oil displacement Mbd,Trucks,EV,2020,Milion barrels per day,0.014000000432134,55347.08926663623,113.0,3.57,4552.0,205.75,136.17023365467173,787.61,2082.0,3.0,97.0,84602.0
China,Projection-APS,Oil displacement Mbd,Vans,EV,2020,Milion barrels per day,0.003000000026077,67092.0,267.0,9.45,3686.0,393.66,72.0,269.66,2334.0,6.0,185.86982343951814,50164.51790610199
China,Projection-APS,Oil displacement Mbd,Cars,EV,2020,Milion barrels per day,0.050999999046326,51527.0,547.0,1.66,3232.06801534616,671.28,69.0,126.14,1748.0961651081234,7.0,289.0,50169.271557772816
China,Projection-APS,"Oil displacement, million lge",Buses,EV,2020,"Oil displacement, million lge",1900.0,54952.64176341384,358.0,6.459707641875009,1632.0,233.7,62.0,173.18,1457.0,6.0,157.0,50168.50715990414
China,Projection-APS,"Oil displacement, million lge",Trucks,EV,2020,"Oil displacement, million lge",810.0,54781.02994863653,373.64929107630104,11.19,623.0,108.15,22.0,50.69,1180.0,7.0,81.0,82521.0
China,Projection-APS,"Oil displacement, million lge",Vans,EV,2020,"Oil displacement, million lge",180.0,71445.0,257.0,7.74,2039.0,209.61,85.0,330.74,1750.7013194787492,2.0,166.0,50163.472845663855
China,Projection-APS,"Oil displacement, million lge",Cars,EV,2020,"Oil displacement, million lge",3000.0,77612.0,310.8281369215572,6.56,2548.3128105948927,319.22094581985124,45.0,192.31,2452.0,4.0,135.0,20247.0
China,Projection-APS,Electricity demand,Buses,EV,2020,GWh,15000.0,31013.0,127.0,1.59,2931.1176206101422,208.58,86.0,677.17,1170.0,5.0,200.0,49914.0
China,Projection-APS,Electricity demand,Trucks,EV,2020,GWh,4400.0,34370.0,201.0,10.26,2550.8867271553922,203.57,56.27516193226499,317.2952524163719,1520.0,3.0,258.0,89054.0
China,Projection-APS,Electricity demand,Vans,EV,2020,GWh,480.0,47415.0,564.0,5.1,2827.0,637.77,84.0,148.94,1746.799786628865,5.0,265.0,25815.0
China,Projection-APS,Electricity demand,Cars,EV,2020,GWh,9600.0,55402.32289555637,357.0,9.53,4716.0,673.44,89.0,249.3,1578.0,6.0,84.0,27743.0
China,Projection-STEPS,EV charging points,EV,Publicly available fast,2020,charging points,310000.0,59502.0,336.0,5.48,4615.0,620.26,65.0,193.45,1749.7083644542777,3.0,234.0,75122.0
China,Projection-STEPS,EV charging points,EV,Publicly available slow,2020,charging points,500000.0,56743.0,375.0,11.38,1294.0,194.1,50.18140778535741,146.67,1227.0,3.0,186.69474115410503,67907.0
China,Historical,EV sales,Cars,BEV,2020,Vehicles,920000.0,32665.0,117.0,6.590544319739489,4607.0,215.61,78.0,666.67,1237.0,4.0,143.0,76257.0
China,Historical,EV stock,Cars,BEV,2020,Vehicles,3500000.0,75450.0,497.0,3.39,4331.891561539902,805.74,32.0,64.39,2450.0,4.5076995035043605,155.0,50161.88201110841
China,Historical,EV sales,Cars,PHEV,2020,Vehicles,220000.0,42779.0,457.0,5.8,2557.0,467.42,37.0,80.96,1963.0,3.0,238.0,88654.0
China,Historical,EV sales,Trucks,BEV,2020,Vehicles,17000.0,42906.0,496.0,5.11,2484.484138350053,508.96969101239046,44.0,88.71,2125.0,7.0,293.0,84457.0
China,Historical,EV stock,Cars,PHEV,2020,Vehicles,990000.0,73380.0,202.14581875131063,6.94,1276.0,25.640203437674586,86.0,467.39,1750.6230749643485,3.0,117.0,37778.0
China,Historical,EV stock,Trucks,PHEV,2020,Vehicles,58.0,56246.0,298.0,5.72,1397.0,166.52,20.0,67.11,1008.0,6.0,97.0,76898.0
China,Historical,EV sales,Trucks,PHEV,2020,Vehicles,27.0,55379.09211631272,129.0,11.69,4953.0,255.57,45.0,348.84,1523.0,4.0,277.0,94664.0
China,Historical,EV stock,Trucks,FCEV,2020,Vehicles,3200.0,55136.68847989923,173.0,10.38,2986.0,206.63,78.0,450.87,1658.0,6.0,83.0,64516.0
China,Historical,EV stock,Trucks,BEV,2020,Vehicles,210000.0,77823.0,183.70018444407552,4.68,2956.0,153.71,32.01681215614664,176.92,1449.0,4.525230508007936,76.0,50161.39286749498
China,Historical,EV sales,Trucks,FCEV,2020,Vehicles,1300.0,58161.0,513.0,5.38,4712.0,966.9,49.0,95.52,2127.0,6.0,167.0,50167.02709875256
China,Historical,EV sales share,Buses,EV,2020,percent,66.0,75562.0,251.0,6.433044019321394,3708.0,372.28,47.0,187.25,1167.0,4.0,84.0,55754.0
China,Historical,EV stock share,Buses,EV,2020,percent,17.0,34010.0,507.0,4.07,4700.0,953.16,39.0,26.99592999649144,2359.0,6.0,298.0,21171.0
China,Historical,EV sales share,Vans,EV,2020,percent,1.39999997615814,77557.0,459.0,7.26,1414.0,312.98516406908817,44.0,95.86,2172.0,7.0,237.0,50161.732845428385
China,Historical,EV stock share,Vans,EV,2020,percent,1.70000004768372,76593.0,515.0,9.54,3976.0,738.9663114999828,37.0,71.84,1650.0,5.0,223.0,38721.0
China,Historical,EV sales share,Cars,EV,2020,percent,5.69999980926514,51823.0,372.96400057761826,8.55,667.0,87.51,77.0,234.76,2234.0,4.0,248.0,48014.0
China,Historical,EV sales share,Trucks,EV,2020,percent,0.610000014305115,56694.0,260.0,6.69,2523.124918196125,249.95082889380757,49.0,188.46,1747.7255785802306,4.5334021282877455,249.0,18788.0
China,Historical,EV stock share,Cars,EV,2020,percent,1.89999997615814,53464.0,432.0,7.4,852.0,147.23,39.0,90.28,1627.0,6.0,244.0,82931.0
China,Historical,EV stock share,Trucks,EV,2020,percent,0.759999990463257,55348.76309476773,133.0,9.69,4487.0,238.71,99.0,744.36,1830.0,4.0,186.56997965226918,65364.0
China,Projection-APS,EV sales,Buses,BEV,2020,Vehicles,55000.0,79056.0,239.0,7.34,2511.4961072792794,232.50932248226428,24.97502931981643,104.6,2469.0,4.592218157891772,241.0,50161.10629625156
China,Projection-APS,EV stock,Buses,BEV,2020,Vehicles,480000.0,75394.0,262.0,8.75,4559.0,549.7529815459056,63.518483002749335,297.71,1919.0,5.0,178.0,15458.0
China,Projection-APS,EV sales,Buses,FCEV,2020,Vehicles,1200.0,76815.0,365.0,10.01,687.0,100.3,30.0,82.19,1055.0,2.0,185.33854687907262,50162.06502454708
China,Projection-APS,EV stock,Buses,FCEV,2020,Vehicles,3300.0,63991.0,229.0,8.31,3465.0,357.8358861196047,41.0,179.04,2316.0,6.0,203.0,71102.0
China,Projection-APS,EV sales,Buses,PHEV,2020,Vehicles,1800.0,57447.0,179.0,2.55,2514.9127393385334,176.38199241116428,55.0,307.26,2244.0,4.0,86.0,69201.0
China,Projection-APS,EV stock,Buses,PHEV,2020,Vehicles,34000.0,42277.0,69.44389580420483,9.61,1788.0,83.68,79.0,675.21,1747.2291123769764,3.0,187.62051003042188,49599.0
China,Projection-APS,EV sales,Vans,BEV,2020,Vehicles,26000.0,52512.0,409.0,6.465730867343841,1577.0,285.92177045774605,36.0,88.02,2234.0,5.0,159.0,92045.0
China,Projection-APS,EV stock,Vans,BEV,2020,Vehicles,270000.0,55444.0,242.0,9.96,1487.0,143.94,85.0,351.24,1420.0,2.0,148.0,7125.0
China,Projection-APS,EV stock,Vans,PHEV,2020,Vehicles,77.0,43617.0,159.0,6.8,2277.0,144.82,53.0,333.33,1748.8338159287748,5.0,164.0,92080.0
China,Projection-APS,EV sales,Cars,BEV,2020,Vehicles,920000.0,53106.0,162.0,6.449343162421842,1857.2963091994257,58.71,101.89728449940466,586.42,2202.0,4.0,186.88509741857908,2140.0
China,Projection-APS,EV stock,Cars,BEV,2020,Vehicles,3500000.0,54912.508566837045,133.0,8.42,1059.0,56.34,46.0,345.86,1747.5529601999501,4.4647608279390925,167.0,12657.0
China,Projection-APS,EV sales,Vans,PHEV,2020,Vehicles,1.0,69989.0,113.0,6.479532619038765,2482.0,112.19,72.0,444.5785358473143,1449.0,2.0,185.6860528544107,79638.0
China,Projection-APS,EV sales,Cars,PHEV,2020,Vehicles,220000.0,71115.0,338.0,6.380408866897281,3705.787386915982,526.74,47.09715821206824,153.85,2336.0,4.0,88.0,38470.0
China,Projection-APS,EV sales share,Vans,EV,2020,percent,1.39999997615814,31390.0,394.0,6.02,1237.0,194.95,36.0,91.37,2361.0,6.0,276.0,3202.0
China,Projection-APS,EV stock share,Vans,EV,2020,percent,1.70000004768372,55335.266745603134,486.0,3.46,4232.0,822.7,81.0,166.67,1879.0,3.0,109.0,31170.0
China,Projection-APS,EV sales share,Cars,EV,2020,percent,5.69999980926514,46406.0,322.0,6.95,4980.0,641.42,74.0,229.81,1746.1305716588727,4.484667777441111,152.0,20996.0
China,Projection-APS,EV stock share,Cars,EV,2020,percent,1.89999997615814,62751.0,417.0,11.04,2344.952587810277,385.98,58.0,139.09,1258.0,7.0,176.0,50166.03153036237
China,Projection-APS,EV sales share,Trucks,EV,2020,percent,0.610000014305115,58072.0,393.0,1.14,1935.0,304.18,97.0,324.83136978591955,1763.0,7.0,76.0,10003.0
China,Projection-APS,EV stock share,Trucks,EV,2020,percent,0.759999990463257,55221.00630780031,435.0,1.27,3440.0,598.56,24.0,55.17,2284.0,7.0,132.0,41835.0
China,Historical,Oil displacement Mbd,Buses,EV,2020,Milion barrels per day,0.030999999493361,65611.0,140.0,4.99,4808.0,269.25,62.0,442.86,1886.0,5.0,103.0,50164.77742490238
China,Historical,Oil displacement Mbd,Trucks,EV,2020,Milion barrels per day,0.014000000432134,35138.0,293.0,6.516422928358105,2987.0,350.08,51.0,174.06,1745.6726570828232,4.517508642913206,170.0,35880.0
China,Historical,Oil displacement Mbd,Vans,EV,2020,Milion barrels per day,0.003000000026077,44641.0,483.45852919495024,8.48,2733.0,549.88,78.0,190.19218970812642,1792.0,3.0,232.0,45778.0
China,Historical,Oil displacement Mbd,Cars,EV,2020,Milion barrels per day,0.050999999046326,49449.0,340.0,6.467455367451773,4378.0,595.41,67.0,197.06,1793.0,4.495267179030759,187.02194224189606,13651.0
China,Historical,"Oil displacement, million lge",Buses,EV,2020,"Oil displacement, million lge",1900.0,55254.42966455083,308.0,5.5,3968.0,488.86,52.7370695447769,204.55,1749.6216727385827,5.0,123.0,83650.0
China,Historical,"Oil displacement, million lge",Trucks,EV,2020,"Oil displacement, million lge",810.0,54939.79545207517,227.0,6.5004102445644705,1450.0356310711177,50.58,83.0,365.64,2124.0,7.0,248.0,50168.55616319031
China,Historical,"Oil displacement, million lge",Vans,EV,2020,"Oil displacement, million lge",180.0,55280.8940315344,267.0,6.495242998599687,4204.0,448.99,83.0,310.86,1749.9101488463543,6.0,142.0,92799.0
China,Historical,"Oil displacement, million lge",Cars,EV,2020,"Oil displacement, million lge",3000.0,69110.0,282.0,6.411164362322653,2156.0,243.2,63.0,223.4,1617.0,3.0,92.0,50164.1539376651
China,Projection-STEPS,Oil displacement Mbd,Buses,EV,2020,Milion barrels per day,0.030999999493361,79807.0,311.0,6.467449478299385,4455.0,554.2,53.0,170.42,2289.0,7.0,267.0,84324.0
China,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2020,Milion barrels per day,0.014000000432134,39253.0,206.43280226246648,8.33,4872.0,485.25,48.944691955038564,257.03,1542.0,7.0,187.68075089227423,65607.0
China,Projection-STEPS,Oil displacement Mbd,Vans,EV,2020,Milion barrels per day,0.003000000026077,55074.03496845354,312.0,6.4564178640487375,2322.0,289.79,62.0,198.72,1962.0,7.0,180.0,28581.0
China,Projection-STEPS,Oil displacement Mbd,Cars,EV,2020,Milion barrels per day,0.050999999046326,55078.5395228336,518.0,2.82,2518.399778612005,536.6764558178165,40.0,77.22,1748.6512619767918,6.0,143.0,50168.31997755782
China,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2020,"Oil displacement, million lge",1900.0,54890.45091594164,326.0,9.78,1089.0,142.01,74.0,226.99,2481.0,4.0,154.0,53883.0
China,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2020,"Oil displacement, million lge",810.0,47782.0,378.0,2.2,748.0,113.1,59.0,156.08,1195.0,4.0,133.0,50170.81371081594
China,Projection-STEPS,"Oil displacement, million lge",Vans,EV,2020,"Oil displacement, million lge",180.0,43821.0,235.303646739542,3.72,2831.7315239944587,288.89,97.0,473.17,2427.0,2.0,187.50915018873994,50171.683101009075
China,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2020,"Oil displacement, million lge",3000.0,58015.0,125.0,1.12,389.0,19.45,92.0,531.5743809120787,1718.0,5.0,283.0,6150.0
China,Projection-APS,EV charging points,EV,Publicly available fast,2020,charging points,310000.0,46412.0,394.32140935407637,3.16,1831.0,261.47,82.0,229.69,1089.0,5.0,120.0,46934.0
China,Projection-APS,EV charging points,EV,Publicly available slow,2020,charging points,500000.0,54119.0,138.0,2.85,701.0,-126.97485270982486,40.0,298.51857099283023,1381.0,7.0,138.0,72277.0
China,Projection-STEPS,EV sales share,Buses,EV,2020,percent,66.0,55389.55585798049,436.0,6.3985714021408135,4746.0,827.7,53.0,130.93245295547484,1748.265726050595,4.0,96.0,49403.0
China,Projection-STEPS,EV stock share,Buses,EV,2020,percent,17.0,45647.0,412.4689318654307,7.43,2499.467208694424,415.24135938401565,50.0,117.1,1737.0,2.0,143.0,92781.0
China,Projection-STEPS,EV sales share,Vans,EV,2020,percent,1.39999997615814,56247.0,246.0,7.38,4123.0,405.7,52.9426007364838,247.97,1750.139328330637,3.0,186.57825053827503,95475.0
China,Projection-STEPS,EV stock share,Vans,EV,2020,percent,1.70000004768372,57832.0,533.0,5.44,368.0,78.46,78.0,146.34,1327.0,3.0,259.0,55925.0
China,Projection-STEPS,EV sales share,Cars,EV,2020,percent,5.69999980926514,71162.0,158.0,9.09,4699.0,296.98,80.0,506.33,2197.0,5.0,185.49051685954615,31757.0
China,Projection-STEPS,EV stock share,Cars,EV,2020,percent,1.89999997615814,37919.0,480.0,2.3,3046.0,584.83,68.26243750137554,168.75,1746.5004545098743,4.479251438504988,187.9188083010722,50173.4086844536
China,Projection-STEPS,EV sales share,Trucks,EV,2020,percent,0.610000014305115,40267.0,353.0,6.5131495605361645,2487.4780144468386,348.7181464167115,33.0,93.48,1482.0,2.0,187.76504179443685,50172.79266996332
China,Projection-STEPS,EV stock share,Trucks,EV,2020,percent,0.759999990463257,36730.0,527.0,11.85,222.0,46.8,48.0,91.08,1375.0,7.0,188.15085177916424,70572.0
China,Projection-STEPS,EV sales,Buses,BEV,2020,Vehicles,55000.0,34808.0,342.0,4.76,773.0,105.75,60.0,223.18523407867133,1808.0,7.0,95.0,29460.0
China,Projection-STEPS,EV stock,Buses,BEV,2020,Vehicles,480000.0,56817.0,192.81611468508595,3.78,2501.0,188.08,96.0,510.64,1153.0,7.0,263.0,11783.0
China,Projection-STEPS,EV sales,Buses,FCEV,2020,Vehicles,1200.0,46798.0,529.9941209346517,8.29,1951.0,437.8,96.0,171.12,1754.0,7.0,273.0,63447.0
China,Projection-STEPS,EV stock,Buses,FCEV,2020,Vehicles,3300.0,49093.0,354.435322883488,7.37,379.0,52.244064970374666,32.0,114.29,1785.0,4.519072570022821,99.0,9967.0
China,Projection-STEPS,EV sales,Buses,PHEV,2020,Vehicles,1800.0,66280.0,261.0,6.55,4065.0,424.39,63.0,241.38,1749.724446590836,3.0,160.0,50164.69133482614
China,Projection-STEPS,EV stock,Buses,PHEV,2020,Vehicles,34000.0,50615.0,311.0,10.58,3407.0,423.83,62.0,199.36,1520.0,3.0,283.0,73729.0
China,Projection-STEPS,EV sales,Vans,BEV,2020,Vehicles,26000.0,55051.35925465208,251.68315813882353,4.39,2004.4589716138871,169.66,63.30241146232423,307.32,2160.0,4.0,110.0,11630.0
China,Projection-STEPS,EV stock,Vans,BEV,2020,Vehicles,270000.0,46702.0,535.0,5.48,-568.217682185998,52.43,56.92615199462165,61.68,1055.0,4.0,209.0,46879.0
China,Projection-STEPS,EV stock,Vans,PHEV,2020,Vehicles,77.0,56526.0,555.0,6.413665822243379,3457.0,767.45,75.0,135.14,1184.0,4.429228885609281,186.60919427923696,59039.0
China,Projection-STEPS,EV sales,Cars,BEV,2020,Vehicles,920000.0,78187.0,475.0,7.6,148.0,28.12,42.0,38.140445224371035,1756.0,7.0,268.0,78420.0
China,Projection-STEPS,EV stock,Cars,BEV,2020,Vehicles,3500000.0,66498.0,408.46842616592056,7.91,3139.0,488.43,62.0,159.38,1451.0,6.0,185.92328940698536,37154.0
China,Projection-STEPS,EV sales,Vans,PHEV,2020,Vehicles,1.0,55266.40482642865,329.0,6.489740636795075,4148.0,545.88,62.0,188.45,1408.0,4.0,153.0,92695.0
China,Projection-STEPS,EV sales,Cars,PHEV,2020,Vehicles,220000.0,68990.0,147.0,9.5,2544.2610336508114,141.8329044499614,44.0,299.32,1748.6801037469872,2.0,145.0,4400.0
China,Projection-STEPS,EV stock,Cars,PHEV,2020,Vehicles,990000.0,55131.883188338055,475.0,6.46315744877203,3198.0,607.62,26.0,54.74,1750.2909582130205,7.0,186.7494707416345,98966.0
China,Projection-STEPS,EV sales,Trucks,BEV,2020,Vehicles,17000.0,37900.0,557.0,2.47,482.0,107.39,40.0,71.81,1543.0,4.0,294.0,571.0
China,Projection-STEPS,EV stock,Trucks,BEV,2020,Vehicles,210000.0,45043.0,242.0,1.33,2012.1704994145452,162.14,69.664437956641,351.24,1747.6099399562368,6.0,248.0,52021.0
China,Projection-STEPS,EV sales,Trucks,FCEV,2020,Vehicles,1300.0,40031.0,578.0,1.76,3821.0,883.42,27.0,-74.93537106911094,2192.0,7.0,190.0,50172.64195714163
China,Projection-STEPS,EV stock,Trucks,FCEV,2020,Vehicles,3200.0,51777.0,532.0,1.65,588.0,125.13,26.0,-67.834403384334,2297.0,4.0,288.0,6519.0
China,Projection-STEPS,EV stock,Trucks,PHEV,2020,Vehicles,58.0,48707.0,205.0,10.58,213.0,17.47,31.0,151.22,2122.0,4.531701107606953,180.0,8915.0
China,Projection-STEPS,EV sales,Trucks,PHEV,2020,Vehicles,27.0,55363.627290145756,397.67972529162836,6.28,4573.0,724.36,25.0,63.13,1748.3248694253246,4.494475994402208,151.0,50167.89236940459
China,Projection-STEPS,EV sales,Trucks,PHEV,2021,Vehicles,520.0,54957.30599962359,121.0,3.48,1363.0,65.97,91.0,752.07,2324.0,2.0,233.0,24978.0
China,Projection-STEPS,EV stock,Trucks,PHEV,2021,Vehicles,580.0,75690.0,156.0,9.19,1111.0,69.33,88.0,564.1,1280.0,4.0,264.0,68873.0
China,Projection-STEPS,EV stock,Cars,FCEV,2021,Vehicles,19.0,54882.776771774545,126.0,7.36,1240.0,-65.66578081436859,72.0,435.12970878484305,1060.0,3.0,212.0,66911.0
China,Projection-STEPS,EV stock,Trucks,FCEV,2021,Vehicles,4300.0,61921.0,222.0,6.460128839047497,3037.392384283754,292.77,95.0,427.93,1937.0,7.0,252.0,8120.0
China,Projection-STEPS,EV sales,Trucks,FCEV,2021,Vehicles,1200.0,54942.70895412528,190.0,6.71,1600.0,54.706577541358115,82.0,431.58,1457.0,2.0,232.0,61174.0
China,Projection-STEPS,EV stock,Trucks,BEV,2021,Vehicles,230000.0,55166.05325288598,281.0,1.76,2880.0,323.71,22.0,78.29,2373.0,4.0,200.0,16368.0
China,Projection-STEPS,EV sales,Trucks,BEV,2021,Vehicles,18000.0,32346.0,265.0,3.58,2557.5143982367026,266.7,99.0,432.857672479128,1745.032823919337,4.460481415422085,188.28075185604385,25415.0
China,Projection-STEPS,EV stock,Cars,PHEV,2021,Vehicles,1600000.0,73536.0,498.0111227212777,6.345482964198654,1512.0,351.39,77.0,132.53,1995.0,4.0,90.0,21845.0
China,Projection-STEPS,EV sales,Cars,PHEV,2021,Vehicles,550000.0,40744.0,559.0,3.2,226.0,244.73305562378852,58.62342617247877,55.46,2363.0,4.540731866678602,126.0,19725.0
China,Projection-STEPS,EV sales,Vans,PHEV,2021,Vehicles,160.0,44392.0,235.0,9.14,2186.0,205.48,40.0,170.21,1720.0,4.0,247.0,50171.60559425753
China,Projection-STEPS,EV sales,Cars,FCEV,2021,Vehicles,19.0,40943.0,397.0,8.8,4233.0,672.2,60.0,151.13,1351.0,5.0,198.0,44241.0
China,Projection-STEPS,EV stock,Cars,BEV,2021,Vehicles,6200000.0,39991.0,261.0,8.18,2743.0,286.37,43.37634420947251,195.4,1063.0,3.0,241.0,6053.0
China,Projection-STEPS,EV sales,Cars,BEV,2021,Vehicles,2700000.0,53319.0,381.0,8.43,4723.0,719.79,60.929007893339744,198.52814104011196,1985.0,3.0,161.0,98987.0
China,Projection-STEPS,EV stock,Vans,PHEV,2021,Vehicles,230.0,71792.0,196.0,6.428938408573118,2180.2554972867656,137.59,60.0,306.12,2477.0,4.0,172.0,31059.0
China,Projection-STEPS,EV stock,Vans,BEV,2021,Vehicles,330000.0,63937.0,196.0,3.41,1089.0,85.38,51.0,260.2,1751.5935204310274,2.0,142.0,95241.0
China,Projection-STEPS,EV sales,Vans,FCEV,2021,Vehicles,3.0,70116.0,435.0,4.75,2481.0,431.69,55.0,126.44,1991.0,4.513740458043896,185.72722345772726,38.0
China,Projection-STEPS,EV stock,Vans,FCEV,2021,Vehicles,3.0,43476.0,371.0,6.61,1925.0,285.67,26.0,70.08,1929.0,5.0,85.0,92420.0
China,Projection-STEPS,EV sales,Vans,BEV,2021,Vehicles,71000.0,58986.0,334.0,8.71,875.0,116.9,35.0,104.79,2332.0,7.0,232.0,41433.0
China,Projection-STEPS,EV stock,Buses,PHEV,2021,Vehicles,35000.0,54855.661653997195,547.0,6.4343307165093755,698.0,152.72,75.0,137.11,1881.0,6.0,148.0,15061.0
China,Projection-STEPS,EV sales,Buses,PHEV,2021,Vehicles,860.0,32813.0,200.0,6.0,4074.0,415.5869699337225,56.23899986921322,314.4809151140666,1744.4793825987172,5.0,188.15898567943984,15792.0
China,Projection-STEPS,EV stock,Buses,FCEV,2021,Vehicles,4200.0,79741.0,321.0,1.66,2537.0,325.75,28.0,113.36336982645017,1858.0,3.0,171.0,50160.88520413055
