region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled,Vendedor,Región,Ventas,Costos,Fecha_Venta,Metodo_Pago,Ganancia,Rentabilidad,Costo_Por_Venta
Denmark,Historical,EV stock,Cars,BEV,2022,Vehicles,110000.0,49754.0,583.0,10.66,4632.498163833374,949.12,26.0,44.6,1924.0,4.455549474938297,105.0,62425.0,Ana,Norte,344,291.4692585669944,2024-10-08 22:05:04.284164,Tarjeta de Crédito,52.53074143300557,Baja,0.8472943562994024
Denmark,Historical,EV stock,Vans,PHEV,2022,Vehicles,1200.0,54903.65493593244,403.0,7.46,1272.2460281786668,207.46,76.0,234.9615969018344,1748.9892998358123,7.0,230.0,53964.0,Luis,Oeste,218,177.50404103984704,2024-10-01 22:05:04.284164,Transferencia,40.49595896015296,Baja,0.8142387203662709
Denmark,Historical,EV sales,Vans,BEV,2022,Vehicles,1900.0,69594.0,256.0,4.35,2528.966338439383,247.1761466874222,31.0,121.09,1748.76245278404,5.0,170.0,4592.0,Maria,Este,370,289.07938608646026,2024-10-11 22:05:04.284164,Efectivo,80.92061391353974,Baja,0.7812956380715143
Denmark,Historical,EV stock,Vans,BEV,2022,Vehicles,4400.0,59423.0,354.52483544561954,10.4,2466.582129678774,348.89,21.0,59.83,1749.1885768832117,6.0,155.0,50167.02199223139,Maria,Este,413,337.8284917879359,2024-10-18 22:05:04.284164,Efectivo,75.17150821206411,Baja,0.8179866629247843
Denmark,Historical,EV sales,Vans,PHEV,2022,Vehicles,370.0,49504.0,490.0,5.75,4348.0,852.21,49.0,100.0,1798.0,6.0,76.0,17344.0,Pedro,Sur,144,116.4764471126986,2024-10-02 22:05:04.284164,Transferencia,27.523552887301406,Baja,0.8088642160604069
Denmark,Historical,EV stock,Buses,PHEV,2022,Vehicles,26.0,55310.06630718738,256.0,4.48,4205.0,430.59,52.0,203.12,2268.0,5.0,101.0,65655.0,Pedro,Sur,385,266.7674613343869,2024-09-26 22:05:04.284164,Transferencia,118.2325386656131,Media,0.6929024969724334
Denmark,Historical,EV stock,Vans,FCEV,2022,Vehicles,2.0,54769.75793875505,360.0,8.86,281.0,40.46,77.0,213.89,1749.0157671859563,5.0,185.0,50168.792949089,Carlos,Norte,226,152.3401674326996,2024-10-13 22:05:04.284164,Tarjeta de Crédito,73.65983256730041,Baja,0.67407153731283
Denmark,Historical,EV charging points,EV,Publicly available fast,2022,charging points,1200.0,54820.37715809462,388.0,8.38,590.131704930991,87.07,59.910981155027045,185.475947130706,1924.0,3.0,213.0,42786.0,Luis,Oeste,204,132.90564135145289,2024-09-20 22:05:04.284164,Transferencia,71.09435864854711,Baja,0.6514982419188867
Denmark,Historical,EV charging points,EV,Publicly available slow,2022,charging points,8300.0,33882.0,468.0,1.76,1850.0,383.94326962200097,58.0,123.93,2256.0,2.0,139.0,50174.83341470989,Ana,Norte,321,283.2039112854922,2024-09-22 22:05:04.284164,Transferencia,37.79608871450779,Baja,0.8822551753442125
Denmark,Historical,EV charging points,EV,Publicly available fast,2023,charging points,3000.0,42263.0,462.0,8.49,3658.0,676.0,38.0,82.25,2157.0,4.0,167.0,69093.0,Maria,Sur,491,432.68889220937695,2024-09-19 22:05:04.284164,Efectivo,58.311107790623055,Baja,0.8812401063327433
Denmark,Historical,EV charging points,EV,Publicly available slow,2023,charging points,14000.0,54943.697566097326,225.0,9.28,1526.177343341372,59.04,59.0,262.22,1748.819503572837,2.0,227.0,50168.535909115504,Ana,Sur,472,406.2236408343739,2024-10-06 22:05:04.284164,Efectivo,65.7763591656261,Baja,0.860643306852487
Denmark,Historical,EV stock,Vans,FCEV,2023,Vehicles,2.0,63395.0,412.0,5.3,3694.0,608.77,91.0,292.49214307118467,1816.0,3.0,237.0,19632.0,Maria,Oeste,324,206.8577459136153,2024-09-27 22:05:04.284164,Efectivo,117.1422540863847,Media,0.6384498330667139
Denmark,Historical,EV stock,Buses,PHEV,2023,Vehicles,17.0,78884.0,523.0,1.52,2416.0,514.5369589664654,83.0,158.7,1788.0,4.0,232.0,50161.1590127193,Pedro,Norte,428,314.67635206124555,2024-09-24 22:05:04.284164,Tarjeta de Crédito,113.32364793875445,Media,0.7352251216384242
Denmark,Historical,EV sales,Vans,PHEV,2023,Vehicles,370.0,72398.0,555.0,1.17,3235.0,718.17,36.0,64.86,1742.0,6.0,194.0,7283.0,Carlos,Oeste,241,192.40191157528452,2024-10-12 22:05:04.284164,Efectivo,48.598088424715485,Baja,0.7983481808103092
Denmark,Historical,EV stock,Vans,BEV,2023,Vehicles,7300.0,56528.0,445.6225375445732,11.69,1293.0,246.19,74.0,155.46,1747.319923143095,4.0,119.0,2141.0,Luis,Sur,395,310.5649576545086,2024-10-17 22:05:04.284164,Transferencia,84.43504234549141,Baja,0.7862403991253382
Denmark,Historical,EV sales,Vans,BEV,2023,Vehicles,2900.0,30656.0,241.8897621213488,3.05,1605.527706338325,99.85,29.0,174.58718350047866,2104.0,7.0,221.0,50175.85106826844,Maria,Oeste,326,289.174856652438,2024-10-10 22:05:04.284164,Transferencia,36.825143347562005,Baja,0.8870394375841656
Denmark,Historical,EV stock,Vans,PHEV,2023,Vehicles,1500.0,69037.0,245.0,10.22,3316.0,324.97,89.0,363.27,1812.0,2.0,112.0,18830.0,Carlos,Este,461,314.8468937450465,2024-09-19 22:05:04.284164,Tarjeta de Crédito,146.1531062549535,Media,0.68296506235368
Denmark,Historical,EV stock,Cars,BEV,2023,Vehicles,200000.0,65856.0,154.0,1.49,1727.5632145304392,21.81,35.0,262.96152748147614,1748.4205366231126,7.0,186.0123838826659,3552.0,Ana,Este,307,262.2792315463593,2024-10-08 22:05:04.284164,Tarjeta de Crédito,44.72076845364069,Baja,0.8543297444506818
Denmark,Historical,EV sales,Cars,BEV,2023,Vehicles,63000.0,59156.0,427.8148631088735,8.81,3872.0,617.97,71.0,177.94,2020.0,7.0,105.0,7596.0,Ana,Oeste,457,309.3670957382562,2024-10-10 22:05:04.284164,Efectivo,147.63290426174382,Media,0.6769520694491382
Denmark,Historical,EV sales,Cars,FCEV,2023,Vehicles,1.0,75815.0,309.0,3.77,715.0,88.37,79.0,255.66,1750.004795200632,7.0,185.40809899370677,9613.0,Carlos,Norte,428,307.18368868317907,2024-10-15 22:05:04.284164,Efectivo,120.81631131682093,Media,0.7177188987924744
Denmark,Historical,EV stock,Cars,FCEV,2023,Vehicles,230.0,46098.0,448.0,3.93,2575.0,461.44,73.0,162.95,1975.0,4.517994635547078,231.0,50171.024861141006,Maria,Este,121,96.35732214358784,2024-10-11 22:05:04.284164,Tarjeta de Crédito,24.642677856412163,Baja,0.7963415053189078
Denmark,Historical,EV sales,Buses,BEV,2023,Vehicles,200.0,33911.0,262.0,6.538680646720216,4165.0,436.49,30.0,159.37926471879297,1428.0,7.0,188.07226815514392,724.0,Carlos,Este,296,253.21959599698187,2024-10-03 22:05:04.284164,Tarjeta de Crédito,42.780404003018134,Baja,0.8554716080979117
Denmark,Historical,EV stock,Buses,BEV,2023,Vehicles,920.0,67552.0,348.0,6.97,2112.0,293.99,42.0,120.69,1481.0,3.0,151.0,50164.62678966582,Luis,Norte,247,183.29802723338045,2024-09-23 22:05:04.284164,Transferencia,63.70197276661955,Baja,0.7420972762485039
Denmark,Historical,EV sales,Cars,PHEV,2023,Vehicles,17000.0,32982.0,306.1081671449504,7.78,2740.9480163363573,345.5,23.0,122.99,1745.9931893385628,7.0,198.0,50756.0,Maria,Oeste,494,408.1073624484243,2024-10-10 22:05:04.284164,Transferencia,85.89263755157572,Baja,0.8261282640656362
Denmark,Historical,EV stock,Trucks,BEV,2023,Vehicles,460.0,54650.0,348.5568187620202,4.33,1571.0,184.75,95.0,323.13,1930.0,4.0,186.8337219081505,50168.61752609233,Maria,Sur,286,203.46149199877036,2024-10-07 22:05:04.284164,Efectivo,82.53850800122964,Baja,0.7114038181775187
Denmark,Historical,EV stock,Trucks,FCEV,2023,Vehicles,3.0,70702.0,217.53670187356212,2.02,1547.464713318477,63.91,22.0,168.5398869710776,1389.0,3.0,145.0,78494.0,Carlos,Norte,343,254.71832817685575,2024-09-19 22:05:04.284164,Efectivo,88.28167182314425,Baja,0.7426190325855853
Denmark,Historical,EV stock,Cars,PHEV,2023,Vehicles,110000.0,77070.0,236.0,6.479699901499587,3774.0,356.27,84.0,387.7706386006959,1751.2486544494668,4.498512683877962,284.0,55244.0,Maria,Norte,314,270.83935660138525,2024-10-12 22:05:04.284164,Efectivo,43.16064339861475,Baja,0.8625457216604626
Denmark,Historical,EV stock,Buses,FCEV,2023,Vehicles,3.0,61921.0,165.0,5.55,2094.0,138.2,23.0,139.39,1130.0,4.0,187.0,50166.32712536045,Carlos,Este,296,211.84736145183527,2024-10-13 22:05:04.284164,Transferencia,84.15263854816473,Baja,0.7157005454453894
Denmark,Historical,EV sales,Trucks,BEV,2023,Vehicles,320.0,67038.0,373.8336138714864,6.74,642.0,88.6,62.0,179.71,2169.0,4.0,158.0,377.0,Maria,Norte,270,187.2318487364039,2024-10-10 22:05:04.284164,Transferencia,82.76815126359611,Baja,0.6934512916163107
Denmark,Historical,EV sales share,Buses,EV,2023,percent,19.0,55225.24660532413,537.0,3.74,3635.87467291638,734.19,31.0,57.73,1208.0,4.455295289581896,186.68624142444656,48344.0,Carlos,Norte,137,88.9225213609277,2024-10-16 22:05:04.284164,Tarjeta de Crédito,48.0774786390723,Baja,0.6490694989848738
Denmark,Historical,EV sales share,Vans,EV,2023,percent,13.0,64470.0,545.0,6.354630885893626,4273.0,931.51,85.0,155.96,2416.0,4.464044909128687,186.0673077813622,50842.0,Pedro,Este,433,356.8536597189176,2024-09-23 22:05:04.284164,Efectivo,76.14634028108242,Baja,0.824142401198424
Denmark,Historical,EV stock share,Buses,EV,2023,percent,8.5,35526.0,454.0,7.91,3727.0,639.9090159897257,33.0,72.69,1747.6862964007166,4.0,266.0,94454.0,Maria,Este,213,185.22948168609653,2024-10-05 22:05:04.284164,Transferencia,27.770518313903466,Baja,0.8696219797469321
Denmark,Historical,EV stock share,Trucks,EV,2023,percent,0.980000019073486,59734.0,294.9146765708353,6.50438957241674,2456.0,252.48,32.0,124.51,1529.0,7.0,186.43339181360903,86402.0,Carlos,Este,195,123.05803092588307,2024-09-20 22:05:04.284164,Tarjeta de Crédito,71.94196907411693,Baja,0.6310668252609388
Denmark,Historical,EV sales share,Trucks,EV,2023,percent,5.5,64762.0,324.0,9.68,3891.0,504.27,81.0,250.0,1495.0,4.470649096304637,130.0,59758.0,Maria,Oeste,427,355.37738080849243,2024-09-24 22:05:04.284164,Transferencia,71.62261919150757,Baja,0.8322655288255092
Denmark,Historical,EV stock share,Vans,EV,2023,percent,2.40000009536743,38913.0,344.0,10.88,1729.3263013499025,207.23,83.0,241.28,1476.0,4.0,265.0,50173.33011074708,Maria,Oeste,435,303.13291285489913,2024-10-06 22:05:04.284164,Efectivo,131.86708714510087,Media,0.6968572709308026
Denmark,Historical,EV stock share,Cars,EV,2023,percent,11.0,50809.0,481.1337079107109,11.9,3357.0,644.54,57.0,118.75,1748.7039780217608,2.0,185.0,70040.0,Luis,Este,201,176.90389220406516,2024-10-12 22:05:04.284164,Efectivo,24.09610779593484,Baja,0.8801188666868913
Denmark,Historical,EV sales share,Cars,EV,2023,percent,46.0,55184.17980446195,429.0,6.33,3252.0,558.04,67.5452131260026,200.47,1946.0,4.491081109999454,209.0,50168.171377489554,Maria,Oeste,231,141.32913559187304,2024-09-19 22:05:04.284164,Tarjeta de Crédito,89.67086440812696,Baja,0.6118144397916582
Estonia,Historical,EV sales share,Cars,EV,2015,percent,0.159999996423721,63057.0,595.0,6.385472378651384,4498.56167831564,916.06,95.0,159.66,1591.0,2.0,129.0,87097.0,Pedro,Este,310,264.60994816569684,2024-09-30 22:05:04.284164,Transferencia,45.390051834303165,Baja,0.8535804779538607
Estonia,Historical,EV sales,Cars,BEV,2015,Vehicles,34.0,65487.0,412.0,2.77,186.0,30.65,32.0,77.67,1059.0,5.0,112.0,50165.56492189849,Luis,Este,366,268.6497595407283,2024-10-07 22:05:04.284164,Tarjeta de Crédito,97.35024045927167,Baja,0.7340157364500773
Estonia,Historical,EV sales,Cars,BEV,2016,Vehicles,35.0,51309.0,413.0,6.467270002977446,325.0,53.69,41.59540631817429,65.38,1770.0,6.0,187.13347816102944,12375.0,Maria,Este,345,309.70206192875906,2024-09-27 22:05:04.284164,Transferencia,35.297938071240935,Baja,0.8976871360253886
Estonia,Historical,EV sales share,Cars,EV,2016,percent,0.150000005960464,64127.0,240.0,9.32,3463.0,332.45,40.67758856588294,187.5,1749.576198186995,5.0,186.0622680660208,50165.44108089279,Carlos,Oeste,490,306.54842349305926,2024-09-19 22:05:04.284164,Transferencia,183.45157650694074,Media,0.6256090275368557
Estonia,Historical,EV sales share,Cars,EV,2017,percent,0.180000007152557,78978.0,441.0,1.92,2495.0,440.12,53.0,120.18,1689.0,4.0,187.0,50161.117466174415,Ana,Este,156,137.3351008974112,2024-09-19 22:05:04.284164,Transferencia,18.664899102588805,Baja,0.880353210880841
Estonia,Historical,EV sales,Cars,BEV,2017,Vehicles,26.0,35210.0,197.0,10.05,4862.0,521.7187278474175,62.0,314.72,1673.0,6.0,79.0,54636.0,Pedro,Sur,412,252.78138136176864,2024-10-05 22:05:04.284164,Tarjeta de Crédito,159.21861863823136,Media,0.6135470421402152
Estonia,Historical,EV sales,Cars,PHEV,2017,Vehicles,20.0,55065.98439702543,289.0,3.01,2564.103038581788,293.6477407402952,95.0,400.5201574842378,1391.0,3.0,123.0,72346.0,Ana,Oeste,477,316.99719674618785,2024-09-30 22:05:04.284164,Tarjeta de Crédito,160.00280325381215,Media,0.664564353765593
Estonia,Historical,EV sales,Cars,PHEV,2018,Vehicles,33.0,55031.96894383378,190.0,9.31,2132.0,126.29310858192474,78.0,407.0071162288716,1388.0,5.0,293.0,40082.0,Ana,Este,227,186.96949585743167,2024-10-01 22:05:04.284164,Efectivo,40.03050414256833,Baja,0.8236541667728268
Estonia,Historical,EV sales,Cars,BEV,2018,Vehicles,85.0,66286.0,281.0,5.36,2989.0,335.96,80.0,284.7,2087.0,4.5308314346306,286.0,50164.873784552336,Maria,Norte,169,103.84387403060698,2024-09-28 22:05:04.284164,Efectivo,65.15612596939302,Baja,0.6144607930805147
Estonia,Historical,EV sales share,Cars,EV,2018,percent,0.46000000834465,38519.0,132.0,2.49,3242.0,260.2114082332712,92.0,696.97,2414.0,4.0,111.0,82268.0,Pedro,Sur,328,272.42219411445467,2024-10-16 22:05:04.284164,Transferencia,55.57780588554533,Baja,0.8305554698611423
Estonia,Historical,EV sales share,Cars,EV,2019,percent,0.360000014305115,30308.0,474.0,3.83,818.0,244.73484496435884,56.0,118.14,2452.0,7.0,224.0,81154.0,Carlos,Este,410,306.1825993358146,2024-09-23 22:05:04.284164,Tarjeta de Crédito,103.81740066418541,Media,0.7467868276483283
Estonia,Historical,EV sales,Cars,BEV,2019,Vehicles,80.0,68945.0,587.0,6.49,2367.0,555.77,95.0,161.84,1751.5857257292737,4.0,205.0,85024.0,Luis,Este,205,136.31007282491188,2024-09-25 22:05:04.284164,Tarjeta de Crédito,68.68992717508812,Baja,0.6649271845117652
Estonia,Historical,EV sales,Cars,PHEV,2019,Vehicles,17.0,55041.8121145879,176.0,6.477432308550082,2275.7546015007447,126.93,45.0,255.68,1493.0,7.0,97.0,54356.0,Pedro,Oeste,419,266.19169866303696,2024-10-14 22:05:04.284164,Tarjeta de Crédito,152.80830133696304,Media,0.6353023834440022
Estonia,Historical,EV sales,Cars,PHEV,2020,Vehicles,75.0,58630.0,415.0,11.6,3925.0,651.55,65.0,188.5645097930381,1726.0,5.0,210.0,7499.0,Carlos,Este,137,92.03603412673097,2024-10-14 22:05:04.284164,Efectivo,44.96396587326903,Baja,0.6717958695381823
Estonia,Historical,EV sales,Cars,BEV,2020,Vehicles,340.0,37348.0,484.2059164664365,6.75,4614.0,819.45,96.0,258.19832551869825,2333.0,2.0,120.0,29611.0,Ana,Sur,192,158.50596938242788,2024-09-30 22:05:04.284164,Transferencia,33.49403061757212,Baja,0.8255519238668119
Estonia,Historical,EV sales share,Cars,EV,2020,percent,1.79999995231628,71495.0,284.62138903200827,6.11,4471.0,500.75,76.0,271.43,2288.0,6.0,185.53153113513508,78147.0,Pedro,Norte,420,266.0226265939932,2024-10-11 22:05:04.284164,Efectivo,153.9773734060068,Media,0.6333872061761743
Estonia,Historical,EV sales share,Cars,EV,2021,percent,3.20000004768372,55111.30415005516,595.0,10.34,2771.0,654.3546849107747,49.0,82.35,1748.6069841043875,3.0,281.0,50168.26614318036,Pedro,Este,333,276.00848863910306,2024-10-08 22:05:04.284164,Efectivo,56.991511360896936,Baja,0.8288543202375467
Estonia,Historical,EV sales,Cars,BEV,2021,Vehicles,480.0,55410.4611123466,120.0,7.12,4841.0,232.37,35.0,291.67,2164.0,3.0,88.0,50337.0,Ana,Norte,423,306.8708195280606,2024-10-17 22:05:04.284416,Tarjeta de Crédito,116.12918047193938,Media,0.7254629303263844
Estonia,Historical,EV sales,Cars,PHEV,2021,Vehicles,240.0,31665.0,400.7250208930973,11.76,3667.0,577.92,61.277149767314256,184.52477366358508,1893.0,4.0,188.30043898795552,24710.0,Carlos,Oeste,375,248.0010817679502,2024-10-14 22:05:04.284416,Efectivo,126.99891823204979,Media,0.6613362180478672
Estonia,Historical,EV sales,Cars,PHEV,2022,Vehicles,430.0,37777.0,125.41503290053274,1.61,1284.0,68.31,86.0,646.62,1801.0,5.0,132.0,75944.0,Ana,Sur,126,100.96374967660903,2024-10-18 22:05:04.284416,Transferencia,25.036250323390973,Baja,0.8012996006080082
Estonia,Historical,EV sales,Cars,BEV,2022,Vehicles,730.0,36679.0,460.0,8.41,501.7211660999728,157.5,31.0,67.39,2059.0,6.0,173.0,48359.0,Pedro,Este,129,108.46080237182007,2024-10-05 22:05:04.284416,Efectivo,20.539197628179934,Baja,0.8407814137350392
Estonia,Historical,EV sales share,Cars,EV,2022,percent,5.40000009536743,71709.0,490.7393011301625,9.86,2744.0,609.17,35.0,63.06,1750.7431726894552,5.0,204.0,54019.0,Carlos,Norte,343,207.6929933259056,2024-09-29 22:05:04.284416,Tarjeta de Crédito,135.3070066740944,Media,0.6055189309793166
Estonia,Historical,EV sales share,Cars,EV,2023,percent,8.80000019073486,37685.0,521.0,3.95,2407.0,501.62,24.0,46.07,1745.0646015958414,3.0,187.96590163891804,7731.0,Luis,Este,366,259.8935630728405,2024-10-02 22:05:04.284416,Efectivo,106.1064369271595,Media,0.7100917023848101
Estonia,Historical,EV sales,Cars,BEV,2023,Vehicles,1400.0,72905.0,565.0,6.32334781135173,3761.0,849.99,50.0,88.5,1750.5278366047123,7.0,96.0,49194.0,Pedro,Este,165,137.450223836495,2024-10-03 22:05:04.284416,Transferencia,27.549776163504987,Baja,0.8330316596151213
Estonia,Historical,EV sales,Cars,PHEV,2023,Vehicles,560.0,79088.0,310.0,5.41,2999.778629939451,380.18,35.0,112.9,1142.0,4.0,144.0,81786.0,Maria,Norte,147,127.25665137647266,2024-10-02 22:05:04.284416,Transferencia,19.74334862352734,Baja,0.8656915059623991
EU27,Historical,EV sales share,Buses,EV,2010,percent,0.400000005960465,67106.0,437.0,7.09,2405.0,420.39,65.28803255547732,178.49,2089.0,5.0,102.0,50164.71940284036,Luis,Sur,255,174.99530451712437,2024-10-18 22:05:04.284416,Transferencia,80.00469548287563,Baja,0.6862560961455858
EU27,Historical,EV sales,Cars,BEV,2010,Vehicles,1100.0,46947.0,412.0,6.47,515.0,84.87,50.0,121.36,2416.0,4.567308220560097,130.0,52628.0,Ana,Este,307,212.35836705720192,2024-10-01 22:05:04.284416,Efectivo,94.64163294279808,Baja,0.6917210653329052
EU27,Historical,EV stock,Cars,BEV,2010,Vehicles,4900.0,62646.0,396.0,3.18,1326.654135821927,213.52,40.0,101.01,2020.0,7.0,206.0,50166.24424333376,Maria,Oeste,319,207.00931899508643,2024-10-18 22:05:04.284416,Transferencia,111.99068100491357,Media,0.6489320344673556
EU27,Historical,EV sales,Cars,FCEV,2010,Vehicles,16.0,37610.0,508.0,6.4489394612022215,2399.122356438447,498.25,78.0,170.25700659259928,1747.327082102118,2.0,100.0,71057.0,Carlos,Oeste,452,336.20312387087625,2024-10-07 22:05:04.284416,Efectivo,115.79687612912375,Media,0.743812220953266
EU27,Historical,EV stock,Cars,FCEV,2010,Vehicles,20.0,62777.0,568.0,11.79,2624.0,596.17,83.0,146.13,1923.0,6.0,251.0,94615.0,Pedro,Sur,395,321.2663987142744,2024-09-21 22:05:04.284416,Efectivo,73.73360128572563,Baja,0.8133326549728466
EU27,Historical,EV sales,Cars,PHEV,2010,Vehicles,91.0,54686.0,448.0,1.24,86.0,111.72049358496514,99.0,293.4080155614533,2495.0,4.5210104181765365,163.0,76026.0,Carlos,Oeste,374,333.0819054694609,2024-10-06 22:05:04.284416,Tarjeta de Crédito,40.91809453053912,Baja,0.8905933301322483
EU27,Historical,EV stock share,Trucks,EV,2010,percent,0.002199999988079,54045.0,438.0,6.466616176163609,1103.0,193.25,42.0,71.7372073223386,2368.0,7.0,230.0,27673.0,Luis,Oeste,469,403.14705077845576,2024-10-15 22:05:04.284416,Tarjeta de Crédito,65.85294922154424,Baja,0.8595885944103534
EU27,Historical,EV sales,Buses,BEV,2010,Vehicles,130.0,54960.93968848713,130.0,5.96,1733.0,90.12,37.0,284.62,1126.0,6.0,179.0,54920.0,Ana,Sur,336,226.61205403977678,2024-10-01 22:05:04.284416,Transferencia,109.38794596022322,Media,0.6744406370231452
EU27,Historical,EV stock,Buses,BEV,2010,Vehicles,1900.0,79543.0,385.1056164828568,1.35,1132.332002940636,164.11,77.0,217.51,1540.0,2.0,182.0,77307.0,Maria,Sur,303,272.6266374724507,2024-09-30 22:05:04.284416,Tarjeta de Crédito,30.373362527549318,Baja,0.899757879447032
EU27,Historical,EV sales,Vans,BEV,2010,Vehicles,1300.0,59494.0,155.0,7.91,1971.7698062857817,75.14,84.0,541.94,1671.0,4.4693052543758105,294.0,99178.0,Maria,Sur,338,222.76051660384167,2024-09-23 22:05:04.284416,Tarjeta de Crédito,115.23948339615833,Media,0.6590547828516026
EU27,Historical,EV stock,Vans,BEV,2010,Vehicles,2900.0,45090.0,405.7781753226949,6.481336907227493,3458.0,546.36,49.0,124.05,1764.0,5.0,187.3961721217562,50171.17861278237,Luis,Este,236,177.5966301580544,2024-10-10 22:05:04.284416,Tarjeta de Crédito,58.40336984194559,Baja,0.752528093890061
EU27,Historical,EV sales,Vans,FCEV,2010,Vehicles,2.0,56809.0,271.0,7.99,2563.2828670574368,275.4014449221752,97.0,417.3002574198695,2391.0,4.0,255.0,18675.0,Pedro,Oeste,270,218.27917922539487,2024-10-07 22:05:04.284416,Transferencia,51.72082077460513,Baja,0.8084414045384996
EU27,Historical,EV stock,Vans,FCEV,2010,Vehicles,2.0,34195.0,524.0,4.58,436.0,91.39,98.0,217.9392417917716,2453.0,4.589225036067098,292.0,65937.0,Luis,Sur,365,273.7484107676677,2024-10-06 22:05:04.284416,Transferencia,91.25158923233232,Baja,0.7499956459388155
